"","year","earnings poverty","earnings poverty se","monthly poverty","monthly poverty se","children in NW families poverty","children in NW families poverty sd"
"99",2007.16666666667,0.27119402956452,0.000963315204481592,0.123765568621726,0.000816606527780774,0.0440743646531263,0
"100",2007.25,0.279555708185924,0.00110128349095704,0.123446253250732,0.000903122242475604,0.0467535344922784,0
"101",2007.33333333333,0.273666521156262,0.000965445072562721,0.123079497997423,0.000858887568830555,0.0447319307294989,0
"102",2007.41666666667,0.278753533228276,0.00111111248256368,0.122346323140046,0.000866221924867976,0.0421613146517611,0
"103",2007.5,0.276280108663627,0.00118736859768298,0.124899669239559,0.000910669037222766,0.0474754593852388,0
"104",2007.58333333333,0.274963589282579,0.00104194753049443,0.125635709378601,0.000775559632913823,0.0526954534830227,0
"105",2007.66666666667,0.274153777920689,0.000995509342141293,0.12751948519827,0.000904841157002355,0.0533652800009469,0
"106",2007.75,0.281469820652081,0.00102221588444485,0.130931308395066,0.000765534459363186,0.0541324548174153,0
"107",2007.83333333333,0.276780187017362,0.000910097824576023,0.132639800735444,0.000798835587234482,0.0514940474656785,0
"108",2007.91666666667,0.28795002794034,0.00117390493159647,0.134401361211696,0.000994588827523629,0.0533174226220902,0
"109",2008,0.290086898578847,0.000954594248892691,0.133889888431535,0.000917295207174906,0.0560054948511353,0
"110",2008.08333333333,0.296650826704793,0.00121730133650357,0.133673460496497,0.000912433355409786,0.0651740992007818,0
"111",2008.16666666667,0.301712421637225,0.00112747028864686,0.133357089040276,0.000887527075990619,0.0651639052580009,0
"112",2008.25,0.305418784272838,0.00110607641294814,0.133875404706638,0.000952007564424003,0.0696724680212426,0
"113",2008.33333333333,0.301338811139398,0.00100471946988247,0.134778533335107,0.000892134926387796,0.0695991492905076,0
"114",2008.41666666667,0.30783106640284,0.00109588100073412,0.135196864234416,0.000882640414829238,0.0693806505159238,0
"115",2008.5,0.306702059545384,0.00111687302771948,0.138536297578247,0.000928249929881112,0.0739824693629351,0
"116",2008.58333333333,0.313682253009363,0.00122383117587777,0.140885627035021,0.000792510025077159,0.0752538463186374,0
"117",2008.66666666667,0.310118899195788,0.00100874097921021,0.141064299376958,0.000894457632294218,0.0711831324784359,0
"118",2008.75,0.312334530455421,0.00123962484138192,0.142934070240354,0.00100762809811698,0.0669353716233129,0
